transaction_date,year_transacted,month_transacted,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2021-05,2021,05,PASIR RIS,5 ROOM,530D,PASIR RIS DR 1,07 TO 09,105,DBSS,2015,93 years 01 month,786888
2021-05,2021,05,PASIR RIS,5 ROOM,530C,PASIR RIS DR 1,10 TO 12,105,DBSS,2015,93 years 01 month,826000
2021-06,2021,06,PASIR RIS,4 ROOM,530C,PASIR RIS DR 1,01 TO 03,86,DBSS,2015,93 years,600000
2021-06,2021,06,PASIR RIS,4 ROOM,530D,PASIR RIS DR 1,04 TO 06,86,DBSS,2015,92 years 11 months,620000
2021-06,2021,06,PASIR RIS,4 ROOM,530C,PASIR RIS DR 1,10 TO 12,86,DBSS,2015,93 years,652000
2021-06,2021,06,PASIR RIS,5 ROOM,530B,PASIR RIS DR 1,04 TO 06,105,DBSS,2015,92 years 11 months,775000
2021-07,2021,07,PASIR RIS,4 ROOM,530C,PASIR RIS DR 1,07 TO 09,86,DBSS,2015,92 years 11 months,645000
2021-07,2021,07,PASIR RIS,4 ROOM,530A,PASIR RIS DR 1,10 TO 12,86,DBSS,2015,93 years,670000
2021-07,2021,07,PASIR RIS,5 ROOM,530C,PASIR RIS DR 1,04 TO 06,105,DBSS,2015,92 years 11 months,775000
2021-07,2021,07,PASIR RIS,5 ROOM,530A,PASIR RIS DR 1,07 TO 09,105,DBSS,2015,92 years 11 months,800000
2021-08,2021,08,PASIR RIS,3 ROOM,530C,PASIR RIS DR 1,01 TO 03,65,DBSS,2015,92 years 10 months,480000
2021-08,2021,08,PASIR RIS,4 ROOM,530A,PASIR RIS DR 1,01 TO 03,86,DBSS,2015,92 years 11 months,600000
2021-08,2021,08,PASIR RIS,4 ROOM,530C,PASIR RIS DR 1,10 TO 12,86,DBSS,2015,92 years 11 months,620000
2021-08,2021,08,PASIR RIS,4 ROOM,530A,PASIR RIS DR 1,04 TO 06,86,DBSS,2015,92 years 10 months,645000
2021-08,2021,08,PASIR RIS,4 ROOM,530C,PASIR RIS DR 1,07 TO 09,86,DBSS,2015,92 years 10 months,645000
2021-08,2021,08,PASIR RIS,5 ROOM,530D,PASIR RIS DR 1,04 TO 06,105,DBSS,2015,92 years 09 months,780000
2021-08,2021,08,PASIR RIS,5 ROOM,530A,PASIR RIS DR 1,07 TO 09,105,DBSS,2015,92 years 10 months,785000
2021-08,2021,08,PASIR RIS,5 ROOM,530A,PASIR RIS DR 1,07 TO 09,105,DBSS,2015,92 years 10 months,785000
2021-08,2021,08,PASIR RIS,5 ROOM,530A,PASIR RIS DR 1,10 TO 12,105,DBSS,2015,92 years 10 months,795000
2021-09,2021,09,PASIR RIS,3 ROOM,530A,PASIR RIS DR 1,07 TO 09,65,DBSS,2015,92 years 09 months,520000
2021-09,2021,09,PASIR RIS,4 ROOM,530C,PASIR RIS DR 1,07 TO 09,86,DBSS,2015,92 years 10 months,620000
